Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 07/08  24:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.78612037697806,0.0,0.0,23.95896186487397,0.0,0.0,24.43227773665106,0.0,0.0,24.241093329866176,0.0,0.0,25.153159344805894,0.0,0.0,24.18547427972271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  01:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.408493164178787,0.0,0.0,23.778932141569329,0.0,0.0,24.25974496884807,0.0,0.0,24.07172483102613,0.0,0.0,24.93468651728302,0.0,0.0,24.089272704431879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  02:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05384651209613,0.0,0.0,23.635884415734389,0.0,0.0,24.11718439525238,0.0,0.0,23.935156750951206,0.0,0.0,24.755178689783926,0.0,0.0,24.00208007425448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  03:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.735278588164055,0.0,0.0,23.54037725303064,0.0,0.0,24.019527382695097,0.0,0.0,23.843487298737558,0.0,0.0,24.62293471991298,0.0,0.0,23.92320105696823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  04:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46104257108451,0.0,0.0,23.450312247504315,0.0,0.0,23.929384433200057,0.0,0.0,23.75796720746152,0.0,0.0,24.508415062243015,0.0,0.0,23.85073993775038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  05:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.241447957254687,0.0,0.0,23.39781903743861,0.0,0.0,23.901244660469044,0.0,0.0,23.728098094631269,0.0,0.0,24.435889331032717,0.0,0.0,23.786513440774948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  06:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07804166761469,0.0,0.0,23.447954302057629,0.0,0.0,23.94772094876232,0.0,0.0,23.77229189256786,0.0,0.0,24.450565608777969,0.0,0.0,23.731710999293634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  07:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.016154465495498,0.0,0.0,23.579583778114104,0.0,0.0,24.073343858688476,0.0,0.0,23.883539775645575,0.0,0.0,24.54080767479657,0.0,0.0,23.697875595615924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  08:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04065227111096,0.0,0.0,23.84765451721013,0.0,0.0,24.357669995531439,0.0,0.0,24.137869869069865,0.0,0.0,24.759322312610107,0.0,0.0,23.704551447666757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  09:00:00,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.135893536201956,0.0,0.0,24.120609037482969,0.0,0.0,24.679655199900563,0.0,0.0,24.373925932660936,0.0,0.0,25.00043040764773,0.0,0.0,23.707031181825387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  10:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.311802037563596,0.0,0.0,24.711969975674685,0.0,0.0,25.256693315826895,0.0,0.0,24.862791428313018,0.0,0.0,25.454223882709749,0.0,0.0,23.77481966165297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  11:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.57725303890262,0.0,0.0,25.242625919359477,0.0,0.0,25.713721817365469,0.0,0.0,25.296299668860344,0.0,0.0,25.867797733841934,0.0,0.0,23.893803556020886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  12:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.906306147644217,0.0,0.0,25.798747902902276,0.0,0.0,25.995401629272533,0.0,0.0,25.545303988601554,0.0,0.0,26.135443295665277,0.0,0.0,24.026465157821204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  13:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36330069544016,0.0,0.0,26.681627588707479,0.0,0.0,26.120174364228235,0.0,0.0,25.724958555534046,0.0,0.0,26.53924540631082,0.0,0.0,24.176953039813847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  14:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.05805508531885,0.0,0.0,27.15558756186296,0.0,0.0,26.280815893844165,0.0,0.0,25.90327560029001,0.0,0.0,27.394668643620905,0.0,0.0,24.36677576602817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  15:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.868620374486186,0.0,0.0,27.212606452610385,0.0,0.0,26.358478027022348,0.0,0.0,26.025726999152185,0.0,0.0,28.483941700242494,0.0,0.0,24.552840931877119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  16:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.485231508242174,0.0,0.0,26.932407067100649,0.0,0.0,26.39239239448215,0.0,0.0,26.090166241302258,0.0,0.0,29.145172638891027,0.0,0.0,24.705370016832697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  17:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.896093425942227,0.0,0.0,26.459332916782566,0.0,0.0,26.232994901784044,0.0,0.0,26.00690887652022,0.0,0.0,29.8205338762938,0.0,0.0,24.821204261220488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  18:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.010845477122083,0.0,0.0,25.9385284299289,0.0,0.0,25.92558860288699,0.0,0.0,25.9218900753241,0.0,0.0,29.821639167642183,0.0,0.0,24.81286513194098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  19:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.827165378834658,0.0,0.0,25.32999144657646,0.0,0.0,25.497389212135134,0.0,0.0,25.599178087624485,0.0,0.0,28.78971889555232,0.0,0.0,24.746417927588568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  20:00:00,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.378174754116594,0.0,0.0,24.740067796542119,0.0,0.0,25.030674493484143,0.0,0.0,25.045140937050684,0.0,0.0,27.598172826846747,0.0,0.0,24.614227162428514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  21:00:00,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.773746475181896,0.0,0.0,24.265802702113179,0.0,0.0,24.634290162977295,0.0,0.0,24.585602131864368,0.0,0.0,26.558095372207548,0.0,0.0,24.46258914423494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  22:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12946313789692,0.0,0.0,23.85697465743039,0.0,0.0,24.2761719763795,0.0,0.0,24.18184130960741,0.0,0.0,25.814659040753126,0.0,0.0,24.28970337657135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  23:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.458810495747679,0.0,0.0,23.50994825345316,0.0,0.0,23.965040918075994,0.0,0.0,23.837658364910039,0.0,0.0,25.18632252659205,0.0,0.0,24.11233143362825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/09  24:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.834206635081203,0.0,0.0,23.266466743533458,0.0,0.0,23.73748682728548,0.0,0.0,23.59950824013926,0.0,0.0,24.754532169083978,0.0,0.0,24.02158704663576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  01:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.28618940152051,0.0,0.0,23.02315598822631,0.0,0.0,23.500274754645035,0.0,0.0,23.35541728295101,0.0,0.0,24.401680788885174,0.0,0.0,23.834715728400636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  02:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.819186815572363,0.0,0.0,22.873119922405,0.0,0.0,23.3242019243963,0.0,0.0,23.172453621020695,0.0,0.0,24.12205647928822,0.0,0.0,23.69498828079191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  03:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.497771359316393,0.0,0.0,22.763032278018728,0.0,0.0,23.192179442660316,0.0,0.0,23.027894365710119,0.0,0.0,23.908687901551173,0.0,0.0,23.55847095509168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  04:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.227338465266479,0.0,0.0,22.703185142416019,0.0,0.0,23.11027367605144,0.0,0.0,22.950895411607826,0.0,0.0,23.77163498873028,0.0,0.0,23.472808973786223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  05:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00481807088243,0.0,0.0,22.666213880118148,0.0,0.0,23.064018044386829,0.0,0.0,22.91533686430819,0.0,0.0,23.681865939873366,0.0,0.0,23.381180390048696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  06:00:00,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.839875500688775,0.0,0.0,22.75506780545708,0.0,0.0,23.16103991257857,0.0,0.0,23.026986041643509,0.0,0.0,23.73271983824833,0.0,0.0,23.338603077596728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  07:00:00,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.774166949199448,0.0,0.0,22.946478764437509,0.0,0.0,23.473499447665085,0.0,0.0,23.242675865089646,0.0,0.0,23.907068939051756,0.0,0.0,23.323672290316027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  08:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82560460713998,0.0,0.0,23.43887120978915,0.0,0.0,24.080289021923894,0.0,0.0,23.68489546058043,0.0,0.0,24.316110929053914,0.0,0.0,23.34625874805115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  09:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.006033331712325,0.0,0.0,23.93922389213475,0.0,0.0,24.549495914183497,0.0,0.0,24.101610709517325,0.0,0.0,24.720536647183847,0.0,0.0,23.419755579409956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  10:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.315146634353999,0.0,0.0,24.531959579471626,0.0,0.0,25.075162241503834,0.0,0.0,24.59304738416145,0.0,0.0,25.20253682772173,0.0,0.0,23.546622041816066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  11:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67891675291343,0.0,0.0,24.95513615555413,0.0,0.0,25.40703646258651,0.0,0.0,24.95507668004027,0.0,0.0,25.56739104220663,0.0,0.0,23.679361497041599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  12:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.028176507711384,0.0,0.0,25.060795131283393,0.0,0.0,25.47014861507798,0.0,0.0,25.08241275479402,0.0,0.0,25.709759778063338,0.0,0.0,23.793631917531746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  13:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36906406195471,0.0,0.0,25.46868701590529,0.0,0.0,25.748971195958739,0.0,0.0,25.429571346136087,0.0,0.0,26.08542719004288,0.0,0.0,23.933845871161929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  14:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.755603544678423,0.0,0.0,25.854514591794794,0.0,0.0,26.032881598339814,0.0,0.0,25.758853439933945,0.0,0.0,26.503078243266168,0.0,0.0,24.07171750112471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  15:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.129648669148236,0.0,0.0,25.709398931589413,0.0,0.0,25.96770107980931,0.0,0.0,25.715059625462517,0.0,0.0,26.47845379190489,0.0,0.0,24.17811968117215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  16:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.377056894037819,0.0,0.0,25.38345715061069,0.0,0.0,25.769050105450157,0.0,0.0,25.46380985937312,0.0,0.0,26.29773995442391,0.0,0.0,24.20888243102354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  17:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5009438218446,0.0,0.0,25.18944187129914,0.0,0.0,25.61517428791859,0.0,0.0,25.33187603770633,0.0,0.0,26.28703239138483,0.0,0.0,24.225978194616198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  18:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52213602703044,0.0,0.0,24.911000939795576,0.0,0.0,25.35653312519781,0.0,0.0,25.118155913581775,0.0,0.0,26.10559590662302,0.0,0.0,24.213374069503243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  19:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.424281105466588,0.0,0.0,24.57712452591652,0.0,0.0,25.04287828211205,0.0,0.0,24.828177210600545,0.0,0.0,25.774716859645424,0.0,0.0,24.18465167410917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  20:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.218760764469296,0.0,0.0,24.15508729285895,0.0,0.0,24.680459964474595,0.0,0.0,24.428900534133598,0.0,0.0,25.34344044908339,0.0,0.0,24.10870923479237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  21:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.945461874938567,0.0,0.0,23.88046270193553,0.0,0.0,24.406571863684954,0.0,0.0,24.166622198576726,0.0,0.0,25.03407977900874,0.0,0.0,24.02871152833555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  22:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.669192088413387,0.0,0.0,23.703059472777875,0.0,0.0,24.216938819714163,0.0,0.0,23.997405213147869,0.0,0.0,24.814509167891484,0.0,0.0,23.951573244868788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  23:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.434555895141967,0.0,0.0,23.56097367157053,0.0,0.0,24.07173056425657,0.0,0.0,23.873895733527044,0.0,0.0,24.64586234037977,0.0,0.0,23.876841102156825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/10  24:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21822400526937,0.0,0.0,23.423983640589559,0.0,0.0,23.933723009974988,0.0,0.0,23.75033615779751,0.0,0.0,24.491525424828319,0.0,0.0,23.792059698319485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  01:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01189826236441,0.0,0.0,23.31970777678219,0.0,0.0,23.821664561073925,0.0,0.0,23.64835612778577,0.0,0.0,24.36994031287904,0.0,0.0,23.71759648461215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  02:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86766830264966,0.0,0.0,23.242202349172435,0.0,0.0,23.73328700565044,0.0,0.0,23.56793920496431,0.0,0.0,24.274926814264448,0.0,0.0,23.656746885680179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  03:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70146779003811,0.0,0.0,23.179538613612839,0.0,0.0,23.659520406841943,0.0,0.0,23.50023601793029,0.0,0.0,24.197930089846787,0.0,0.0,23.602309893157768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  04:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.579516337595064,0.0,0.0,23.135825819077739,0.0,0.0,23.60484237947824,0.0,0.0,23.450378436772327,0.0,0.0,24.14153322099807,0.0,0.0,23.562830208113458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  05:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.476015617560653,0.0,0.0,23.099539530195309,0.0,0.0,23.558904175700158,0.0,0.0,23.408481323211278,0.0,0.0,24.09431215926769,0.0,0.0,23.527767293515006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  06:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.406181013064434,0.0,0.0,23.18814433985462,0.0,0.0,23.68030443832602,0.0,0.0,23.503934329884428,0.0,0.0,24.157959841735545,0.0,0.0,23.50224182989271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  07:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.40069344621062,0.0,0.0,23.413759062597927,0.0,0.0,23.93506124546314,0.0,0.0,23.709858323164644,0.0,0.0,24.33715516960736,0.0,0.0,23.502354825082933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  08:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.48247059793045,0.0,0.0,23.76044506498493,0.0,0.0,24.327378479141765,0.0,0.0,24.014345954359,0.0,0.0,24.634078682025288,0.0,0.0,23.53685938192748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  09:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.621090171257248,0.0,0.0,23.983327862617995,0.0,0.0,24.5118874679177,0.0,0.0,24.20383713758724,0.0,0.0,24.825320383433014,0.0,0.0,23.584064629823357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  10:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77578230798932,0.0,0.0,24.21177280439492,0.0,0.0,24.693008314294006,0.0,0.0,24.400807737597569,0.0,0.0,25.02745346585484,0.0,0.0,23.646075170097619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  11:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.96512131852497,0.0,0.0,24.512200304458685,0.0,0.0,24.94294572041875,0.0,0.0,24.658292326453187,0.0,0.0,25.287944306757966,0.0,0.0,23.718640490844274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  12:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.251728178456934,0.0,0.0,25.1716155087311,0.0,0.0,25.44135716732478,0.0,0.0,25.173585921182167,0.0,0.0,25.792221484246619,0.0,0.0,23.831727970917745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  13:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.610201670398604,0.0,0.0,25.622627970258948,0.0,0.0,25.787827512977878,0.0,0.0,25.54799303274281,0.0,0.0,26.201892099415376,0.0,0.0,23.970315228405519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  14:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.035866578106874,0.0,0.0,25.932739687493404,0.0,0.0,26.052548649738087,0.0,0.0,25.840530314618797,0.0,0.0,26.5619659689507,0.0,0.0,24.122641355536194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  15:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.418489949865056,0.0,0.0,26.062193024069008,0.0,0.0,26.176015011430395,0.0,0.0,25.936440755047444,0.0,0.0,26.97294477993215,0.0,0.0,24.25525432379804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  16:00:00,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.893496588212046,0.0,0.0,26.11272863753026,0.0,0.0,26.226777853787046,0.0,0.0,26.00245344863715,0.0,0.0,28.004226533922357,0.0,0.0,24.394887588134627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  17:00:00,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.30285451666533,0.0,0.0,25.95933084741727,0.0,0.0,26.170334871683847,0.0,0.0,25.98561372604552,0.0,0.0,28.7880071640682,0.0,0.0,24.511097806799797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  18:00:00,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.679030446399254,0.0,0.0,25.71141485394802,0.0,0.0,25.98805221526461,0.0,0.0,25.953119915011834,0.0,0.0,28.818222746810098,0.0,0.0,24.592424398080469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  19:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83409390438608,0.0,0.0,25.317802249627989,0.0,0.0,25.6627419932731,0.0,0.0,25.613173265361746,0.0,0.0,27.970851871833806,0.0,0.0,24.620887964763367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  20:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.698100273182555,0.0,0.0,24.882906902225665,0.0,0.0,25.2843614359325,0.0,0.0,25.189301613271373,0.0,0.0,27.051598286820437,0.0,0.0,24.58046290627518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  21:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.426699972949419,0.0,0.0,24.56411372285192,0.0,0.0,24.99553599148124,0.0,0.0,24.870346715250237,0.0,0.0,26.389131946139729,0.0,0.0,24.484044113546326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  22:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09560013189015,0.0,0.0,24.307305544303877,0.0,0.0,24.754562951610525,0.0,0.0,24.61224135691915,0.0,0.0,25.895932458605527,0.0,0.0,24.375837142380094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/11  23:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73327115982179,0.0,0.0,23.993732284842346,0.0,0.0,24.46292442379343,0.0,0.0,24.29753758076928,0.0,0.0,25.42386231583906,0.0,0.0,24.226133210173349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
