Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 04/25  01:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42335236354016,0.0,482.0305820317135,18.000017707253833,0.0,329.28942918201758,17.999980254135474,0.0,629.6075086876767,17.999858748690167,0.0,485.55314941203599,17.999868164589068,0.0,1707.495724712764,18.000143829231964,1228.4130276583586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.88205351809015,0.0 
 04/25  02:00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.153671400392179,0.0,504.9972154882571,18.000047811928213,0.0,337.28165180942326,18.000002742849238,0.0,653.4155206509699,17.99992401667525,0.0,493.5372825388904,17.999891752208329,0.0,1790.903123591379,18.00015202174283,1253.0378842461012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5069101058328,0.0 
 04/25  03:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.888068309478073,0.0,462.00877883425258,18.000041279932036,0.0,317.28533936628357,17.999996211229904,0.0,611.8011017419212,17.999932039979176,0.0,473.54153128405508,17.99988698036979,0.0,1766.6925689005512,18.00014085466559,1245.573771123606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.04279698333773,0.0 
 04/25  04:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.629222672070506,0.0,432.44908472707268,18.000028320520419,0.0,302.92072688846386,17.99998605700506,0.0,582.4560674756467,17.99991993728172,0.0,459.1789158253596,17.99987925542693,0.0,1737.0103524823958,18.00012153437936,1236.1834896045232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.65251546425487,0.0 
 04/25  05:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38430103909956,0.0,412.55528067703747,18.0000196617821,0.0,293.2253992936676,17.999977165413005,0.0,563.3182305282471,17.999910186912599,0.0,449.4798032778035,17.999883719091103,0.0,1731.0436613043449,18.00011621569363,1234.348082819708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.81710867943975,0.0 
 04/25  06:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.157262589260065,0.0,385.36661842320066,18.000013441005949,0.0,280.4934506886966,17.999970381820913,0.0,535.3261323637435,17.999913852891955,0.0,436.75519291924868,17.999869584924288,0.0,1667.7630135872392,18.00010852366695,1216.0718480994529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.54087395918441,0.0 
 04/25  07:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.042628676339793,0.0,686.7304611459813,18.000032416275354,0.0,1130.9997391645839,17.999977416525355,0.0,844.4523780006307,17.999915155281255,0.0,563.0555937345816,17.999877792683326,0.0,1696.0843084217236,18.000094541260205,1223.3993656574708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.86839151720234,0.0 
 04/25  08:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.081445631938924,2989.6725262362917,0.0,21.7411420994889,368.2267671006141,21.50185781880956,21.860209923974084,2990.3238136763604,0.0,21.796374361302246,1274.025064065694,0.0,21.817180304097918,4085.467451500805,0.0,21.67072202904107,14488.820164120969,2984.757168393974,549.0190451367702,1759.3317236369063,4743.751523739303,3348.4297290737474,0.0,0.0,0.0,0.0,0.0 
 04/25  09:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.482904170395544,880.9293228048227,0.0,21.961205879914105,0.0,579.0953101085461,21.970917234796639,1303.7407247190964,0.0,21.979542175862354,463.3356832485256,0.0,21.95550241994915,2192.259103805254,0.0,21.97840594519273,7069.366533174138,782.6446512005016,0.0,833.077845262194,2772.133342235783,1577.9797203353904,0.0,0.0,0.0,0.0,0.0 
 04/25  10:00:00,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.971611640924026,0.0,61.91829306732507,21.9942138481431,0.0,680.785482994404,21.993828386356016,902.1664208162779,0.0,21.997947000174798,253.38548551788609,0.0,21.989194793206495,1884.5636812649514,0.0,21.998601110205756,5232.833627045545,0.0,0.0,584.3245844932233,2405.5573356031129,1139.4207328089404,0.0,0.0,0.0,0.0,0.0 
 04/25  11:00:00,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.516191688424095,0.0,736.7090797311003,21.9988613373114,0.0,523.2173782620666,21.998618561311319,527.6308022876515,0.0,21.999775417587537,64.62515268194147,0.0,21.997369133704937,1393.5045706188253,0.0,21.999881514892395,4009.6892638343895,0.0,0.0,337.95862957403849,1845.540757932449,722.6589021876337,0.0,0.0,0.0,0.0,0.0 
 04/25  12:00:00,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.093009819325933,0.0,1353.4028197145477,21.99978149636685,0.0,198.47519517850834,21.99967082752738,368.0426873884453,0.0,21.999975436707133,0.0,25.23160602439293,21.999361395762997,1233.9506115105465,0.0,21.999991339626605,3533.099525315857,0.0,0.0,225.00755503301475,1658.2830266359584,546.2779695066154,0.0,0.0,0.0,0.0,0.0 
 04/25  13:00:00,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66186873475499,0.0,1624.4217447235524,21.9998944652098,0.0,119.53596478040572,21.999880295075447,229.26497048268676,0.0,22.000001080155508,0.0,220.27403615053255,21.99671158976053,1028.5965384060719,0.0,22.00001889045603,2912.705953365613,0.0,0.0,2.5247458835351765,1419.3208399365604,387.329393405249,0.0,0.0,0.0,0.0,0.0 
 04/25  14:00:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.246375032413146,0.0,1547.5887855546326,21.999938182654107,0.0,76.11637690241878,21.99994366371434,142.62537908094556,0.0,22.00000355226888,0.0,524.0515462918957,21.99878293719182,865.3771297838084,0.0,22.00002288854153,2615.690659484345,0.0,0.0,0.0,1228.217676617816,283.9420087262606,0.0,0.0,0.0,0.0,0.0 
 04/25  15:00:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.738499416420035,0.0,1177.0264994582954,21.999930886221919,0.0,50.973098311200377,21.9999933777243,100.95342601111952,0.0,22.000002919086023,0.0,880.7558293488942,21.99918349854243,760.623985882105,0.0,22.000015006766988,2469.1228544667226,0.0,0.0,0.0,1123.371236296025,242.22064403042917,0.0,0.0,0.0,0.0,0.0 
 04/25  16:00:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.152547786051025,0.0,603.0819628101181,21.99996467546822,0.0,29.983844028322438,22.000003984758249,92.61838894384164,0.0,22.0000005521812,0.0,1252.703162390756,21.99920650405341,636.0936161718996,0.0,22.000002133779643,2335.975712428921,0.0,0.0,0.0,998.6684072603039,233.77633102834836,0.0,0.0,0.0,0.0,0.0 
 04/25  17:00:00,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.438329523341069,0.0,4106.61007107956,18.097964096260854,0.0,1409.0342981034856,18.083445596078865,0.0,2693.9175737207958,18.147913882313728,0.0,3308.8829646839228,18.090764346349414,0.0,5105.374886296766,18.291331706519963,3452.4619766765356,0.0,0.0,0.0,0.0,0.0,551.2864664793782,44.63945945722857,443.98757160640857,943.96464362332,365.05286136993177 
 04/25  18:00:00,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.361202569880363,0.0,1945.8695358382575,17.999954721455376,0.0,919.2297609558164,17.99970578021043,0.0,1853.3286421737494,18.00000000000222,0.0,2295.426814844773,18.00000001333131,0.0,2551.599389124625,18.000000000000019,1792.104397081203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.6206847130277,349.69803309954366,156.25470512836314 
 04/25  19:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.955123749094317,0.0,1563.897829986296,17.99999450492632,0.0,776.1713054997758,17.999836756810625,0.0,1618.761598868851,18.000000000000225,0.0,1540.5913940362444,17.999713969423856,0.0,2703.3387185151275,18.0,1583.5110807631557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.6064659676162,90.37364065527109 
 04/25  20:00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40599032192199,0.0,1153.8207962291222,17.999973797073446,0.0,610.694710650545,17.999852779065088,0.0,1251.805855425354,17.999856556507348,0.0,1059.466383162655,17.9996722859356,0.0,2411.0833922124677,17.99991867771523,1416.1914556797852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.6604815395168,0.0 
 04/25  21:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82596510098113,0.0,948.3940087699539,17.999986000657875,0.0,527.3238202539487,17.999881093910305,0.0,1070.6745270772595,17.999900635018276,0.0,831.5152511829197,17.99969377153952,0.0,2240.758989173928,17.999926260786518,1371.6899429623832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.1589688221147,0.0 
 04/25  22:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.352808681473623,0.0,793.3267109855742,17.9999950970577,0.0,462.5958872548558,17.999907588459118,0.0,929.0750484474681,17.99993866906486,0.0,694.1992909709525,17.999757581806237,0.0,2125.282267852379,17.999932903893183,1345.7707281905162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.23975405024783,0.0 
 04/25  23:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95039362620519,0.0,726.0622858604374,17.99997672940842,0.0,433.4343731124536,17.999902686417003,0.0,867.7718092460652,17.999870450173185,0.0,628.3617198258016,17.999785027738925,0.0,2078.4185806500647,17.999996736080197,1333.1525963291488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.62162218888046,0.0 
 04/25  24:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.598218391378035,0.0,613.4345324038559,17.99998017736723,0.0,384.3355840198137,17.99992285538423,0.0,758.1459511582436,17.99989434264704,0.0,560.8674740672473,17.999800700204614,0.0,1923.8416765773346,18.000060932637667,1289.9370061443684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.4060320041,0.0 
 04/26  01:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31013341201924,0.0,564.9305269894221,17.999987740609,0.0,362.84764640387496,17.999918706268266,0.0,711.6350757355785,17.999906271357319,0.0,528.3478940521691,17.999798041004806,0.0,1872.2949617648888,18.000115565475818,1274.1720426954678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.64106855519936,0.0 
 04/26  02:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.048047149916476,0.0,522.3470039685262,17.999987291885355,0.0,343.6321511864862,17.99992173396848,0.0,669.8235596909349,17.99989660658402,0.0,504.3653072964298,17.999804114019157,0.0,1813.9318959364155,18.00009124721108,1256.4716226388912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.94064849862287,0.0 
 04/26  03:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.799490195382626,0.0,484.8836553152605,17.999985567512984,0.0,326.87095154195779,17.999921234517509,0.0,634.1509222412306,17.99989291688056,0.0,485.26834998801408,17.99980425104257,0.0,1793.1430141429719,18.00008112466912,1250.2936879732388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.7627138329702,0.0 
 04/26  04:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55807786977979,0.0,447.51272315829285,17.999993178844997,0.0,309.7421527915776,17.99993190123781,0.0,598.4185473661073,17.99990956093754,0.0,467.02370920704836,17.999853407692176,0.0,1778.7549177605629,18.000064797444066,1245.4694706657188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.93849652545036,0.0 
 04/26  05:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.318992347966593,0.0,423.0231432311066,17.999990455735156,0.0,297.7583148571057,17.999930819421598,0.0,574.8663582627369,17.999904751057437,0.0,454.47162887252036,17.999943332309,0.0,1775.1828340608404,18.000060176563627,1259.5541714238928,0.0,0.0,15.193448328427325,0.0,0.0,0.0,0.0,0.0,140.829748955197,0.0 
 04/26  06:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08840330502012,0.0,378.1110411606305,17.999992670314563,0.0,277.02716952079757,17.999936084012693,0.0,529.4642845657108,17.999914561987745,0.0,433.4864977965881,17.99997811977409,0.0,1696.722716052559,18.00004651547294,1230.7732809893892,0.0,0.0,9.228797774305713,0.0,0.0,0.0,0.0,0.0,118.01350907481484,0.0 
 04/26  07:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96200916290321,0.0,657.8762148709038,18.000005900882319,0.0,1146.2080469944245,17.999909395902877,0.0,819.3585897011076,17.999909140786977,0.0,549.8573904479163,17.999897545057825,0.0,1709.6883461326793,18.000019325785205,1223.9231546765282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.39218053625976,0.0 
 04/26  08:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.988393791601387,2939.211324494911,0.0,21.741141969150648,311.02764406835896,26.755390455459595,21.860044318036583,2935.7117793530808,0.0,21.791884811310145,1252.3140939731594,0.0,21.81079759990139,3921.13713642754,0.0,21.671326051985284,14499.662448466206,2958.5326511775549,535.2954898589917,1834.8326678548277,4700.856318717505,3366.614346717059,0.0,0.0,0.0,0.0,0.0 
 04/26  09:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.416676992173785,603.9882866357912,0.0,21.960692531948156,0.0,749.6051347607454,21.970395646482353,1060.6700425384593,0.0,21.978790386879625,361.1676256767778,0.0,21.953449326043307,1691.8259463690434,0.0,21.978075593261285,6351.565510457089,536.6813809158323,0.0,855.9608510426976,2426.816642998603,1428.5756613596882,0.0,0.0,0.0,0.0,0.0 
 04/26  10:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.031502674865228,0.0,446.2396164194991,21.996236490919566,0.0,891.6277826787297,21.99563606911233,544.7741485543226,0.0,21.998677811647665,101.61185974793169,0.0,21.992388490829236,1283.4853606044536,0.0,21.9991372097125,4415.593648384313,0.0,0.0,529.7789144101315,1927.0457731090715,855.2379867248421,0.0,0.0,0.0,0.0,0.0 
 04/26  11:00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.777443799284165,0.0,1191.8000609466995,21.999400478542975,0.0,780.280684823822,21.999161104868106,205.60835487956923,0.0,21.99992175163465,0.0,77.07425087001744,21.998749834763978,873.0510878761666,0.0,21.99998123985863,3332.632653550967,0.0,0.0,298.30577457385689,1453.2969546192708,477.49895021757086,0.0,0.0,0.0,0.0,0.0 
 04/26  12:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.641014082412835,0.0,1907.617987333816,21.999856921043535,0.0,441.44244937448118,21.999774948190678,50.58757043123569,0.0,21.999996483060764,0.0,166.64722171337719,21.999787454661484,654.7882107063651,0.0,22.000015146878455,2789.679085008587,0.0,0.0,181.67048992054834,1201.9514946355806,302.52612631219059,0.0,0.0,0.0,0.0,0.0 
 04/26  13:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69963539793567,0.0,2127.5076723980507,21.999905466672368,0.0,291.17388053519178,21.999911666018599,0.0,40.29804611869804,21.99999985074653,0.0,346.07101057723619,21.999852136982065,539.4228421583,0.0,22.00000039764666,2303.4690178865814,0.0,0.0,0.0,1025.1768971871055,174.76114655920748,0.0,0.0,0.0,0.0,0.0 
 04/26  14:00:00,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.476944818577537,0.0,2046.177516898845,22.000439837468237,0.0,227.29895327422097,21.999964175732996,0.0,68.8482846071829,21.999999988221956,0.0,664.162027332292,21.9997529868838,444.01008173445669,0.0,22.000000015619464,2127.2650111454547,0.0,0.0,0.0,897.1727432962412,126.5612937089455,0.0,0.0,0.0,0.0,0.0 
 04/26  15:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.367965445326193,0.0,1543.612123012646,22.000026882066089,0.0,155.88473851028417,21.99992312334586,0.0,70.95958159525647,21.9999927472072,0.0,999.5022487892283,21.999464246252445,334.7349821701073,0.0,22.000020507157438,2070.2333232829039,0.0,0.0,0.0,821.8533436046879,144.84900553794797,0.0,0.0,0.0,0.0,0.0 
 04/26  16:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06849551510127,0.0,883.7411281736427,21.99996247558045,0.0,105.24091683167504,21.99995158851014,0.0,39.367936157074229,21.99999605994614,0.0,1381.9772239342916,21.99927232875917,281.40119712316666,0.0,22.00001526891791,2048.157042332434,0.0,0.0,0.0,768.3012909271047,176.3247772650611,0.0,0.0,0.0,0.0,0.0 
 04/26  17:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31728617882004,0.0,4251.208131639465,18.11344900624518,0.0,1448.523444070194,18.08365816967083,0.0,2753.977170531227,18.160198702878725,0.0,3336.5828656527266,18.091292739300223,0.0,5294.221680104627,18.364628059328387,3703.403684273055,0.0,0.0,0.0,0.0,0.0,618.2477124570607,49.899380382697717,478.5590114103986,1048.8974705192398,404.26913536339125 
 04/26  18:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.956830961593597,0.0,2386.424043080116,18.017140094046938,0.0,1095.452287499906,18.016936145506255,0.0,2244.206891563118,18.016371247409496,0.0,2481.1502607050176,18.022613093949354,0.0,3293.9586721233047,18.02432608639988,2276.6075484284517,0.0,0.0,0.0,0.0,0.0,102.73730495622164,0.0,239.39838942078,560.7804595678184,270.1604203433633 
 04/26  19:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.280192731622738,0.0,1525.1167242264606,18.0014333019372,0.0,751.3659809970164,18.002040944223759,0.0,1530.3672967664789,18.001042491620159,0.0,1474.9524405659568,18.00299225259856,0.0,2714.1839553205479,18.001119617046894,1575.0826489200368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.66139982411377,65.89027495565496 
 04/26  20:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.448776750123146,0.0,1127.756148550463,18.000133028198467,0.0,594.3275053303029,18.00019208193863,0.0,1204.3697547561788,17.999974942704438,0.0,1037.979547350641,18.00025223029447,0.0,2436.493444417259,18.000256826452075,1436.9750761158217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.44410197555359,0.0 
 04/26  21:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.613743903934077,0.0,927.3446732015011,17.999982994160047,0.0,514.546813054395,17.999938901372994,0.0,1039.6913592502359,17.999856155129089,0.0,818.0025364869482,17.999819596730125,0.0,2282.5318952316158,18.00016759491172,1392.3855081190823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.8545339788142,0.0 
 04/26  22:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.851877045093056,0.0,784.6572547968114,17.999965090970535,0.0,455.8684946139807,17.999911307008508,0.0,914.4481981110987,17.999834565414557,0.0,688.2571693260588,17.999780509920887,0.0,2143.4105998155357,18.000130040130484,1349.941274006756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.41029986648793,0.0 
 04/26  23:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.30001330514125,0.0,702.6865418697435,17.99990400148178,0.0,421.36062447809766,17.999843590424438,0.0,840.9346971537223,17.99973444114285,0.0,617.4589574911115,17.99970335499829,0.0,2063.471889157225,18.000049531104414,1324.0928512449628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.5618771046945,0.0 
 04/26  24:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82697614559192,0.0,651.0752780393996,17.999966570749657,0.0,399.32400226501979,17.99990220425024,0.0,793.6769115259699,17.99985381050036,0.0,576.575340011203,17.99977701742596,0.0,1999.7511196245399,18.000120387305978,1305.2663259290544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.73535178878593,0.0 
 04/27  01:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48773705154755,0.0,603.5234552253937,17.99997965561869,0.0,378.88703268856218,17.99991948402385,0.0,753.0213894115063,17.999880698482156,0.0,546.413652567719,17.999804184659767,0.0,1928.0970250537715,18.000075993863708,1284.6414796545888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.11050551432053,0.0 
 04/27  02:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.207230686790749,0.0,584.9101944835256,17.99998139370898,0.0,370.5305371789482,17.999923132881344,0.0,731.1752845783144,17.999866839897224,0.0,531.6895000329005,17.99980397172108,0.0,1874.6439589487973,18.00000216997628,1269.6997752764667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.16880113619824,0.0 
 04/27  03:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96748744130294,0.0,561.0910414683813,17.999985449953568,0.0,360.2290913787092,17.999925904719818,0.0,706.9491572059883,17.999876304291335,0.0,518.7797292296928,17.999805799451108,0.0,1823.3501889676132,18.000000292731028,1255.3811351513435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.8501610110748,0.0 
 04/27  04:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.754225899797477,0.0,550.9120042683198,18.000006345824095,0.0,355.74498071391647,17.9999520650649,0.0,696.408730994412,17.999905938991988,0.0,513.1062799564397,17.999839241665407,0.0,1787.6357016475568,18.000000039461456,1245.3566027706009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.8256286303325,0.0 
 04/27  05:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56808572200877,0.0,566.1612350796422,18.00002728165853,0.0,362.4254863280685,17.999983017082124,0.0,711.9936378359553,17.99991013611937,0.0,519.2262471763634,17.99987964619058,0.0,1810.302421028358,18.000000005329608,1251.7367051089685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.20573096870016,0.0 
 04/27  06:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41363167447619,0.0,589.6904267092205,17.999974886328415,0.0,387.6548945695604,17.999922253532909,0.0,740.3351995565959,17.999816579104846,0.0,529.3837930918871,17.999806262032697,0.0,1766.8169299535244,18.000000000718854,1239.714519905076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.1835457648076,0.0 
 04/27  07:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.285345731106785,0.0,617.1958542656421,17.999942182597175,0.0,390.37765619219229,17.999866593314047,0.0,760.1688301593422,17.99984113674572,0.0,541.723194775529,17.99973523058726,0.0,1746.9815475789943,18.0000321963385,1235.8628715888072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.33189744853875,0.0 
 04/27  08:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.195543396588865,3290.2640300913515,0.0,21.709434043816594,1488.380797054499,0.0,21.77765550108739,3163.8301506180534,0.0,21.774067677238564,1348.73600816651,0.0,21.807927664885896,4024.2960647719667,0.0,21.668014332575518,16302.29559534452,3297.373219013905,1713.6196955102963,1883.4162618080468,4745.459412401534,3558.8960324704696,0.0,0.0,0.0,0.0,0.0 
 04/27  09:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38817318368143,1693.1508138926002,0.0,21.956294885829345,703.3585448356839,0.0,21.953849629088709,1568.4613524120592,0.0,21.97720218576131,578.3719269545691,0.0,21.95309339673596,2149.781009671404,0.0,21.978109397186054,9240.362955575767,1613.1203005910698,849.664664978258,998.9164645376277,2792.5427393980955,1882.5878119304489,0.0,0.0,0.0,0.0,0.0 
 04/27  10:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.593248772957894,1315.0805815325439,0.0,21.995479159799179,513.7515068034854,0.0,21.99246293440046,1191.0443894605597,0.0,21.998723900687098,392.6148371596573,0.0,21.99043435627556,1833.3880403055537,0.0,21.999377237964344,7654.213754261467,1186.5845957082023,639.8316182021713,795.8051232009329,2445.8192013616519,1482.6422416482415,0.0,0.0,0.0,0.0,0.0 
 04/27  11:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.795445336071709,1065.4754307369368,0.0,21.99880048286498,389.396084026881,0.0,21.99743353592065,939.1167305151594,0.0,21.99975677278162,263.7198138686108,0.0,21.996309238883723,1501.6472540130608,0.0,21.99991601826046,6559.266006670231,933.4856798371307,513.3810651506458,664.8965475307801,2113.9159468640148,1230.0557931473916,0.0,0.0,0.0,0.0,0.0 
 04/27  12:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99161305348738,906.7836388484502,0.0,21.999680905077616,318.7844669383476,0.0,21.999124142124179,784.3569040246057,0.0,21.999953496410748,190.51685787969474,0.0,21.998572940714664,1292.4634102175979,0.0,21.99998862945,5894.517495097658,774.1478339486197,442.5743810181212,591.903302308122,1906.3068567262363,1076.0541469562903,0.0,0.0,0.0,0.0,0.0 
